event_id,ticker,stock_name,event_anchor_at,event_start_at,event_end_at,mention_count,channel_count,channels,market,market_cap_krw,market_data_status,mention_session,baseline_avg_volume,baseline_median_volume,baseline_active_days,event_active_days,event_max_volume_ratio,event_volume_robust_z,event_peak_return_pct,event_peak_abnormal_return_pct,post_data_status,post_observation_days,post_relative_return_pct,post_max_drawdown_pct,market_event_date,news_status,article_count,near_event_article_count,baseline_article_count,news_concentrated,similar_article_count,press_release_expression_observed,distinct_press,has_cp_source,low_tier_targeted_count,roundup_count,low_tier_ratio,press_basis_summary,low_tier_ratio_note,disclosure_status,disclosure_count,material_disclosure_observed,material_disclosure_count,volume_ratio_anomaly,volume_robust_z_anomaly,volume_concentrated,price_concentrated,post_underperformed,post_large_drawdown,multi_source_concentrated,low_tier_targeted_concentration,single_low_tier,low_tier_ratio_borderline,pattern_status,reason_badges
EVT-513F7A58EE,035200,프럼파스트,2026-06-24 19:43:26+09:00,2026-06-24 19:43:26+09:00,2026-06-24 19:43:26+09:00,1,1,crioppstockfree,KOSDAQ,25078348320,확인,장후,58348.0,56042.0,15,3,2.798151386460155,1.809607024475072,14.55576559546314,13.31746402614133,15거래일 관찰 완료,15,14.80974532839233,-11.64274322169059,2026-06-25,확인,11,2,7,False,0,False,7,True,0,0,0.8181818181818182,네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,2,True,1,False,False,False,True,False,False,False,False,False,False,특이 패턴 미관찰,코스닥 대비 단기 초과상승; 중요 공시 후보 제목 관찰
EVT-4D0F5EE784,134060,이퓨쳐,2026-06-24 19:43:26+09:00,2026-06-24 19:43:26+09:00,2026-06-24 19:43:26+09:00,1,1,crioppstockfree,KOSDAQ,22940092500,확인,장후,30695.6,26916.0,15,3,0.7272254421162134,-1.621017309513607,5.102040816326525,11.47390519701077,15거래일 관찰 완료,15,19.83831675696376,-2.378490175801451,2026-06-25,확인,14,6,2,False,2,False,10,True,0,0,0.7857142857142857,네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=421) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,3,True,2,False,False,False,True,False,False,False,False,False,False,특이 패턴 미관찰,코스닥 대비 단기 초과상승; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-56BC8BEFCE,378800,샤페론,2026-06-24 20:22:08+09:00,2026-06-24 20:22:08+09:00,2026-06-25 20:20:18+09:00,10,3,crioppstockfree; mbngoldcsi; numt7777,KOSDAQ,23768917934,확인,장후,1280423.066666667,614392.0,15,3,14.11100893240797,2.717044110158291,-29.98154981549816,-27.61711964316969,15거래일 관찰 완료,15,-18.70277114064588,-33.72859025032938,2026-06-25,확인,74,0,0,False,5,True,41,True,2,0,0.6351351351351351,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=029) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=346) · 네이버 인링크(CP) 관측(oid=366) · 네이버 인링크(CP) 관측(oid=374) · 네이버 인링크(CP) 관측(oid=421) · 네이버 인링크(CP) 관측(oid=584) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,True,False,True,False,True,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-F5843466B8,054780,키이스트,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,1,1,crioppstockfree,KOSDAQ,23432089256,확인,장전,53370.66666666666,48720.0,15,3,1.149076354679803,0.2491076184651152,-2.594514455151964,-0.230084282823495,15거래일 관찰 완료,15,8.526640305561273,-11.67127071823204,2026-06-25,확인,96,13,18,False,21,True,39,True,1,0,0.78125,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=009) · 네이버 인링크(CP) 관측(oid=014) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=031) · 네이버 인링크(CP) 관측(oid=052) · 네이버 인링크(CP) 관측(oid=055) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=088) · 네이버 인링크(CP) 관측(oid=215) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=421) · 네이버 인링크(CP) 관측(oid=422) · 네이버 인링크(CP) 관측(oid=448) · 네이버 인링크(CP) 관측(oid=654) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,2,True,2,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-0194357CA7,247660,나노씨엠에스,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,1,1,crioppstockfree,KOSDAQ,12358452400,확인,장전,16877.33333333333,14320.0,15,3,6.338756983240224,3.669952079724735,-7.85498489425982,-5.490554721931352,15거래일 관찰 완료,15,9.006466639867739,-9.51638065522621,2026-06-25,확인,17,5,3,False,0,False,8,True,0,1,0.8235294117647058,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=015) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,2,True,2,True,True,True,False,False,False,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 중요 공시 후보 제목 관찰
EVT-0A39719FB2,271830,팸텍,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,2026-06-25 07:03:25+09:00,1,1,crioppstockfree,KOSDAQ,27042515234,확인,장전,7032511.933333334,2941330.0,15,3,0.3397867631309646,-0.6302693800880409,1.35135135135136,3.715781523679829,15거래일 관찰 완료,15,-7.940254671607672,-19.41666666666667,2026-06-25,확인,25,7,11,False,0,True,12,True,1,1,0.92,"네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-F8D529504D,101000,KS인더스트리,2026-06-25 10:00:20+09:00,2026-06-25 10:00:20+09:00,2026-06-25 11:40:49+09:00,3,2,crioppstockfree; numt7777,KOSDAQ,14548594916,확인,장중,325237.0666666667,253306.0,15,3,11.15349814058885,4.198593076274282,-24.21259842519685,-20.39978916262284,15거래일 관찰 완료,15,10.55000506865207,-17.86600496277916,2026-06-25,확인,31,9,9,False,0,False,16,True,0,0,0.8064516129032258,"네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,6,True,1,True,True,True,False,False,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 중요 공시 후보 제목 관찰
EVT-3798AC8674,301300,바이브컴퍼니,2026-06-25 10:00:20+09:00,2026-06-25 10:00:20+09:00,2026-06-25 10:00:20+09:00,1,1,numt7777,KOSDAQ,18087729000,확인,장중,30703.2,24720.0,15,3,8.346076051779935,10.15678201231479,-19.21259842519685,-16.84816825286838,15거래일 관찰 완료,15,38.10019367147225,-26.3905325443787,2026-06-25,확인,63,0,0,False,6,True,36,True,2,7,0.6190476190476191,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=032) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=092) · 네이버 인링크(CP) 관측(oid=138) · 네이버 인링크(CP) 관측(oid=421) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,False,False,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-1B8FFFA7F0,131760,파인텍,2026-06-25 11:40:55+09:00,2026-06-25 11:40:55+09:00,2026-06-26 07:04:22+09:00,3,1,crioppstockfree,KOSDAQ,14080518236,확인,장중,277536.0666666667,241973.0,15,3,0.8659065267612502,-0.3671511615566735,0.4540867810292726,0.9517157424596467,15거래일 관찰 완료,15,-0.1421482232965126,-23.35509794073331,2026-06-25,확인,32,9,12,False,0,True,18,True,1,1,0.90625,네이버 인링크(CP) 관측(oid=009) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=293) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-C9DD2FB8A9,452300,캡스톤파트너스,2026-06-25 11:42:56+09:00,2026-06-25 11:42:56+09:00,2026-06-26 11:46:36+09:00,2,1,crioppstockfree,KOSDAQ,29614265450,확인,장중,132807.4666666667,107874.0,15,3,2.08425570573076,1.068637686952829,1.061571125265393,1.090544822009998,15거래일 관찰 완료,15,5.863508769252546,-13.16872427983539,2026-06-25,확인,47,15,10,False,4,False,35,True,0,0,0.5531914893617021,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=009) · 네이버 인링크(CP) 관측(oid=014) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=021) · 네이버 인링크(CP) 관측(oid=025) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=417) · 네이버 인링크(CP) 관측(oid=421) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-8E5DCAC200,362990,드림인사이트,2026-06-25 20:16:44+09:00,2026-06-25 20:16:44+09:00,2026-06-26 07:04:22+09:00,3,2,crioppstockfree; mbngoldcsi,KOSDAQ,20832711760,확인,장후,67583.73333333334,39350.0,15,3,3.721194409148666,1.290398039846012,9.737098344693273,6.541594802268657,15거래일 관찰 완료,15,40.7132546527446,-2.124183006535951,2026-06-26,확인,59,12,4,False,6,True,38,True,1,0,0.8135593220338984,"네이버 인링크(CP) 관측(oid=011) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=025) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=092) · 네이버 인링크(CP) 관측(oid=119) · 네이버 인링크(CP) 관측(oid=353) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,True,False,True,False,False,False,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-3B088485C8,038870,에코심플렉스,2026-06-25 20:20:18+09:00,2026-06-25 20:20:18+09:00,2026-06-25 20:20:18+09:00,1,1,crioppstockfree,KOSDAQ,27174986111,확인,장후,31231.66666666667,31772.0,15,3,1.288304167191238,0.4820579613155407,2.069425901201605,3.370169398247302,15거래일 관찰 완료,15,42.34574837996584,-28.45018450184502,2026-06-26,확인,39,6,5,False,0,True,21,True,5,8,0.7692307692307693,"네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-A48C21A784,121850,코이즈,2026-06-25 20:20:18+09:00,2026-06-25 20:20:18+09:00,2026-06-25 20:20:18+09:00,1,1,crioppstockfree,KOSDAQ,7317477553,확인,장후,48023.2,41092.0,15,3,7.08894675362601,3.448255949198957,-5.666666666666664,-9.356645378327965,15거래일 관찰 완료,15,27.61644238293427,-10.95524382097528,2026-06-26,확인,23,4,14,False,0,False,13,True,0,0,0.6086956521739131,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,False,True,False,False,False,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; 관찰 기간 내 공시 미확인
EVT-3A7E47CC0F,352940,인바이오,2026-06-25 20:20:22+09:00,2026-06-25 20:20:22+09:00,2026-06-26 07:04:22+09:00,2,1,crioppstockfree,KOSDAQ,21789798650,확인,장후,21478.33333333333,20903.0,15,3,0.7978280629574702,-0.5053842790494558,-1.951219512195124,1.665457424558802,15거래일 관찰 완료,15,12.19897635575601,-1.91646191646192,2026-06-26,확인,18,6,6,False,0,False,12,True,0,0,0.6111111111111112,"네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,관찰 기간 내 공시 확인
EVT-0E2BC5D69C,043200,파루,2026-06-25 20:25:34+09:00,2026-06-25 20:25:34+09:00,2026-06-25 20:25:34+09:00,1,1,mbngoldcsi,KOSDAQ,22866960305,확인,장후,586536.8,245628.0,15,3,66.2955078411256,6.337683254781553,-6.532066508313539,-2.427584693510832,15거래일 관찰 완료,15,-18.54657637613725,-30.49555273189326,2026-06-26,확인,60,19,20,False,2,True,32,True,3,1,0.75,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=030) · 네이버 인링크(CP) 관측(oid=050) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=277) · 네이버 인링크(CP) 관측(oid=421) · 네이버 인링크(CP) 관측(oid=584) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,True,True,True,False,True,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-05EF09A86F,115530,씨엔플러스,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,1,1,crioppstockfree,KOSDAQ,13979007513,확인,장후,52696.33333333334,35068.0,15,3,2.462102201437208,3.029910195364328,12.66628108733372,9.470777544909103,15거래일 관찰 완료,15,16.98452137945269,-11.24229979466119,2026-06-26,확인,14,1,7,False,2,False,5,True,0,0,0.6428571428571429,네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=366) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,True,False,False,False,False,False,False,특이 패턴 미관찰,코스닥 대비 단기 초과상승; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-506DEDDF8D,377220,프롬바이오,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,1,1,crioppstockfree,KOSDAQ,14523030000,확인,장후,510463.2,227383.0,15,3,0.6539143207715616,-0.8912362166650563,-6.913183279742762,-5.863363844361281,15거래일 관찰 완료,15,3.556119212898867,-28.25174825174825,2026-06-26,확인,72,9,0,True,2,True,42,True,7,4,0.7361111111111112,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=020) · 네이버 인링크(CP) 관측(oid=022) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=374) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,False,True,False,False,False,False,특이 패턴 미관찰,언급 후 고점 대비 큰 하락; 언급 시점 뉴스 집중; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-345F2274D4,462310,뉴키즈온,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,2026-06-25 20:55:18+09:00,1,1,crioppstockfree,KOSDAQ,25824056755,확인,장후,30307.86666666666,23514.0,15,3,1.779025261546313,1.354269753929703,2.998500749625177,-0.1970027927994389,15거래일 관찰 완료,15,12.90897635575602,-11.25175808720113,2026-06-26,확인,7,0,1,False,2,False,6,True,0,0,0.7142857142857143,네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=015) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-95A7848467,083470,이엠앤아이,2026-06-26 07:04:14+09:00,2026-06-26 07:04:14+09:00,2026-06-26 09:21:24+09:00,3,3,crioppstockfree; jeilstock; mbngoldcsi,KOSDAQ,14084617140,확인,장전,150641.6666666667,86586.0,15,3,0.6284734252650543,-0.6189440322845359,-0.3289473684210509,3.775534446381656,15거래일 관찰 완료,15,-15.44376291817138,-32.44626407369498,2026-06-26,확인,28,3,19,False,2,False,14,True,0,0,0.75,네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=008) · 네이버 인링크(CP) 관측(oid=018) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,False,False,False,False,True,True,False,False,False,False,특이 패턴 미관찰,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-797A3CAB00,008290,원풍물산,2026-06-26 07:04:22+09:00,2026-06-26 07:04:22+09:00,2026-06-26 07:04:22+09:00,1,1,crioppstockfree,KOSDAQ,8932262321,확인,장전,50256.13333333333,37039.0,15,3,8.74480952509517,3.59526340924226,-1.287553648068673,2.816928166734034,15거래일 관찰 완료,15,7.383758964451669,-48.91304347826087,2026-06-26,확인,62,0,0,False,0,True,35,True,2,8,0.7419354838709677,"네이버 인링크(CP) 관측(oid=005) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=020) · 네이버 인링크(CP) 관측(oid=021) · 네이버 인링크(CP) 관측(oid=028) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=119) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,False,0,True,True,True,False,False,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-CF3C9E2741,069920,엑시온그룹,2026-06-26 07:04:22+09:00,2026-06-26 07:04:22+09:00,2026-06-26 11:44:42+09:00,2,1,crioppstockfree,KOSDAQ,11462610393,확인,장전,195780.6,74933.0,15,3,3.433427194960831,1.04090025070339,-3.033586132177679,-1.854348087689162,15거래일 관찰 완료,15,53.99966759999565,-42.01117318435755,2026-06-26,확인,48,14,15,False,0,True,29,True,2,3,0.7708333333333334,"네이버 인링크(CP) 관측(oid=001) · 네이버 인링크(CP) 관측(oid=009) · 네이버 인링크(CP) 관측(oid=015) · 네이버 인링크(CP) 관측(oid=081) · 네이버 인링크(CP) 관측(oid=366) · 네이버 인링크(CP) 관측(oid=374) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,4,True,1,True,False,True,False,False,True,False,False,False,False,특이 패턴 미관찰,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-68E8744EE2,431190,케이쓰리아이,2026-06-26 07:04:22+09:00,2026-06-26 07:04:22+09:00,2026-06-26 07:04:22+09:00,1,1,crioppstockfree,KOSDAQ,17405977650,확인,장전,66264.06666666667,45902.0,15,3,2.550542460023528,1.610837841540373,3.278688524590168,0.1232171778003606,15거래일 관찰 완료,15,25.36361050209747,-10.89108910891089,2026-06-26,확인,19,7,5,False,0,True,14,True,2,0,0.6842105263157895,네이버 인링크(CP) 관측(oid=003) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=277) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07),"보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 확인,1,True,1,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-143F84D4FE,432980,엠에프씨,2026-06-26 09:30:12+09:00,2026-06-26 09:30:12+09:00,2026-06-26 09:30:12+09:00,1,1,companyreport,KOSDAQ,22982909850,확인,장중,38978.73333333333,30954.0,15,3,1.284002067584157,0.6342820136340356,-1.200686106346482,1.360056428867884,15거래일 관찰 완료,15,6.305237378683703,-7.758620689655171,2026-06-26,확인,31,5,22,False,0,True,21,True,1,0,0.8387096774193549,"네이버 인링크(CP) 관측(oid=016) · 네이버 인링크(CP) 관측(oid=018) · 네이버 인링크(CP) 관측(oid=138) · 미분류: 포털 CP 미등재 + 네이버 인링크 미관측(조회 2026-07) · 포털 CP 등재(다음 news.daum.net/cplist·네이트 경제 CP, 조회 2026-07)","보조지표(2026-06 표본 예측력 약함 r≈0.02, 재검증 대상; 단독 사용 안 함, 타깃광고 경계에서만 보조)",관찰 기간 내 공시 미확인,0,False,0,False,False,False,False,False,False,False,False,False,False,특이 패턴 미관찰,보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
